qid,activity,exposure,dayofweek,response,endurance
60806077,1,134,6,28307.0,28307.0
60806466,2,262,0,93187.0,93187.0
60806845,4,37,0,9074.0,26619.0
60806701,2,50,0,230.00000000000003,28111.0
60807282,0,40,0,,185955.0
60808945,1,104,0,1341.0,1341.0
60809684,2,649,0,6142686.0,6142686.0
60809702,4,400,0,13458.0,89437.0
60809987,3,61,0,21082.0,23270.0
60810159,1,28,0,194.0,194.0
60810053,0,36,0,,13826999.0
60810285,0,290,0,,523.0
60810355,3,63,0,122858.00000000001,122858.00000000001
60811062,3,41,0,28881.0,28881.0
60811983,5,106,0,591.0,4184634.0000000005
60814477,1,71,0,83858.0,83858.0
60814751,3,259,0,1570.0,3871.0000000000005
60812188,1,236,0,,0.0
60814796,1,131,0,9487303.0,9489066.0
60815369,4,343,0,1572671.0,23399068.0
60815648,1,20,0,1276774.0,1276774.0
60816240,2,70,0,17937.0,449465.0
60816266,0,489,0,,0.0
60816893,1,100,0,,0.0
60817794,0,158,0,,23337.0
60817819,5,3000,0,91302.0,143595.0
60818010,2,183,0,39915.0,39915.0
60817371,11,394,0,257318.00000000003,257318.00000000003
60818224,2,22,0,3828.0000000000005,3828.0000000000005
60819224,1,106,0,6442.0,6442.0
60820124,2,141,0,493.00000000000006,57001.0
60820538,3,60,0,16364.000000000002,16364.000000000002
60819139,0,52,0,,13792384.0
60820568,1,22,0,448.0,448.0
60861883,5,168,3,8508.0,41561356.0
60863866,0,25,3,,0.0
60861839,1,40,3,,82108.0
60774143,1,87,4,8181.000000000001,8181.000000000001
60821277,1,52,0,5955.0,5955.0
60864021,2,62,3,1288.0,2470.0
60864207,3,171,3,2083.0,62515.00000000001
60864255,1,111,3,19363.0,3107503.0
60864267,3,45,3,7156.0,11402.0
60864294,2,82,3,2116.0,2116.0
60865220,3,231,3,31229.000000000004,31229.000000000004
60865401,1,38,3,7492683.000000001,7492683.000000001
60866309,2,23,3,236.00000000000003,236.00000000000003
60865700,1,11,3,38296.0,38296.0
60866439,0,216,3,,0.0
60868982,6,220,3,14327.0,834343.0
60868864,1,190,3,3817.0000000000005,3817.0000000000005
60867376,1,44,3,,18080.0
60868018,1,50,3,136.0,6811.0
60869971,2,29,3,1070.0,23493.0
60869107,1,19,3,1735.0,25978.0
60870291,1,200,3,,0.0
60870649,0,148,3,,72287.0
60869161,0,23,3,,0.0
60912228,1,17,6,20479750.0,20480910.0
60863943,0,347,3,,0.0
60912309,1,190,6,837.0,6489.0
60912285,1,81,6,87099.0,87099.0
60912600,1,30,6,9013.0,9717.0
60912965,4,158,6,2109.0,2286.0
60913847,2,158,6,5446.0,21426740.0
60914016,1,259,6,164.0,164.0
60914534,1,635,6,,0.0
60915361,5,142,6,1094.0,1420.0
60914283,1,42,6,,1969.0000000000002
60915423,7,52,6,3074.0,5387.0
60915810,7,602,6,57579.0,57579.0
60916538,4,323,6,36583.0,76268.0
60916997,2,1000,6,,33955540.0
60917012,1,162,6,800.0,1962.0000000000002
60917212,1,38,6,5647.0,5647.0
60918363,1,46,6,538.0,538.0
60916616,1,37,6,1153.0,8286.0
60918422,2,349,6,1402.0,75470.0
60918697,4,43,6,265.0,486029.00000000006
60919606,3,29,6,3437.0,3772.0000000000005
60919915,0,26,6,,0.0
60917177,1,43,6,,0.0
60920490,1,136,6,440387.0,440387.0
60920696,3,65,6,48312.0,3427663.0
60920845,0,143,6,,0.0
60920991,0,22,6,,10607.0
60921891,3,47,6,22385.0,22385.0
60922166,1,184,6,793.0,376523.0
60922449,4,549,0,12860.0,12860.0
60866904,1,88,3,,0.0
60923247,3,124,0,21409.0,21409.0
60923531,1,139,0,3133.0,3133.0
60923840,1,21,0,,0.0
60924339,1,19,0,878.0,878.0
60924033,4,339,0,4211.0,4211.0
60926065,1,360,0,1669.0,175021.0
60924121,4,1000,0,10078.0,10078.0
60926507,3,43,0,2190.0,2190.0
60926383,0,921,0,,0.0
60926591,2,78,0,8956.0,8956.0
60927061,4,53,0,11234.0,12050.0
60926774,4,183,0,974.0000000000001,1632.0
60928316,2,483,0,,2494662.0
60929091,1,33,0,,12877507.0
60927529,1,32,0,7585.000000000001,7585.000000000001
60929270,1,396,0,7245.0,7245.0
60929989,3,37,0,8697.0,8697.0
60928445,2,863,0,680.0,864.0
60929877,2,25,0,778.0,6696.0
60929092,3,34,0,10711.0,10711.0
60930731,3,1000,0,26935274.0,26935274.0
60930808,3,458,0,435.0,435.0
60931209,1,92,0,1650.0,1650.0
60931887,3,845,0,24150.0,24150.0
60931632,2,84,0,8883353.0,8883353.0
60932593,3,407,0,2171.0,145834.0
60933846,2,521,0,866.0,1372.0
60934446,1,39,0,384.0,384.0
60934454,0,22,0,,0.0
60934606,0,389,0,,43369930.0
60835740,1,764,1,36502.0,36502.0
60835776,1,33,1,3216.0,3216.0
60934561,1,295,0,,1091868.0
60836405,1,23,1,2424.0,48458.0
60837137,4,1000,1,5208.0,49243319.0
60836169,0,13,1,,0.0
60839540,5,34,1,1557.0,2529.0
60838180,4,221,1,2575.0,51544160.0
60839648,1,307,1,52677.0,52677.0
60839768,1,48,1,304.0,1715.0
60840728,5,3000,1,14420.0,14919.000000000002
60840933,2,25,1,745428.0,745428.0
60841108,0,33,1,,1114.0
60841791,3,46,2,4178.0,8993.0
60842679,4,73,2,377.0,1978.0000000000002
60843342,1,95,2,42054.0,42054.0
60845781,3,81,2,4056.0000000000005,16684.0
60842872,1,28,2,3558.0,3558.0
60848885,2,25,2,2219.0,2219.0
60848694,3,210,2,4653.0,11418.0
60849004,0,122,2,,0.0
60848521,1,2000,2,19254.0,19254.0
60849043,2,898,2,12090.0,12090.0
60849760,1,110,2,41850.0,41850.0
60851099,4,2000,2,2067596.0000000002,2068098.0000000002
60849522,1,25,2,666.0,666.0
60850611,4,127,2,467.00000000000006,2798.0
60851161,2,111,2,2690.0,2690.0
60850640,1,122,2,1980.0000000000002,1980.0000000000002
60851433,2,31,2,634.0,1657.0
60851953,0,33,2,,0.0
60852938,1,44,2,1368.0,1368.0
60853526,1,46,2,9579.0,9579.0
60853711,0,30,2,,0.0
60854220,3,420,2,25551.0,331603.0
60854137,2,307,2,0.0,108499.0
60851350,1,117,2,35768.0,385531.0
60854232,1,71,2,632636.0,632930.0
60855179,0,146,2,,8175.000000000001
60855208,2,39,2,19768.0,19768.0
60855781,1,32,2,7827.000000000001,7827.000000000001
60856638,2,103,2,7133.0,7133.0
60857424,3,121,2,11507.0,44294.0
60857989,1,24,2,,0.0
60858004,1,63,2,68069.0,68069.0
60859026,10,10000,2,79498.0,206801.0
60858397,2,157,2,20381.0,20381.0
60859380,2,35,3,66220.0,66220.0
60860986,2,30,3,818.0,13053.0
60861608,1,28,3,831.0,831.0
60883768,1,460,4,9520.0,66494.0
60886316,2,37,4,4112.0,4112.0
60885460,2,410,4,109214.0,109214.0
60887343,0,67,4,,171433.0
60887486,1,43,4,5958.0,48407.0
60888832,1,38,4,,2799.0
60889183,1,110,4,53312.0,53312.0
60887496,0,135,4,,0.0
60889483,3,264,4,4860.0,12880.0
60891328,2,1000,4,18507831.0,18507831.0
60891525,1,220,4,10210.0,10210.0
60891671,3,72,4,381.0,389.0
60892981,0,24,4,,0.0
60893426,2,39,4,1613.0,98864.0
60893237,2,830,4,3536656.0,3538518.0
60895621,3,62,4,734.0,1812.0
60896299,4,1000,5,70950.0,136047.0
60895728,4,82,5,21773.0,528445.0
60896401,1,30,5,,0.0
60894629,2,283,4,3324.0,248265.00000000003
60896821,2,2000,5,992863.0000000001,992863.0000000001
60898090,0,20,5,,0.0
60897526,0,545,5,,76990.0
60897273,2,67,5,7798.000000000001,7798.000000000001
60899401,1,230,5,149003.0,149003.0
60899029,2,382,5,1365.0,1365.0
60899064,1,79,5,7476.000000000001,11934501.0
60900053,1,362,5,17162959.0,17162959.0
60899858,1,17,5,1222.0,1222.0
60900062,0,222,5,,49098937.0
60901708,1,12,5,7937.000000000001,7937.000000000001
60902595,4,1000,5,3990.0000000000005,3990.0000000000005
60902592,0,47,5,,0.0
60901817,1,764,5,,43974745.0
60903815,0,13,5,,0.0
60899704,2,18,5,1322.0,1322.0
60904086,1,222,5,344616.0,344616.0
60904370,8,1000,5,5584.0,15857123.000000002
60908085,1,162,5,,0.0
60906865,0,41,5,,0.0
60903960,1,83,5,8901388.0,8901388.0
60905138,2,244,5,6395.0,22966.0
60908359,1,32,5,,141914.0
60909859,2,284,6,226.0,226.0
60910054,1,41,6,300360.0,300360.0
60908672,3,36,6,34627.0,34627.0
60911412,4,36,6,1099.0,1330.0
60580394,4,82,5,2181.0,2181.0
60693747,2,26,6,3233.0,3233.0
60772444,2,34,4,1357.0,1357.0
60498398,0,23,1,,0.0
60536308,3,707,2,17372.0,91596.0
60517895,2,144,2,266767.0,832079.0
60927421,3,138,0,3916.0000000000005,4539.0
60475873,2,18,6,79838.0,79838.0
60434895,3,197,3,319244.0,404159.0
60435009,2,298,3,7327.000000000001,7821.000000000001
60430612,3,37,3,2183.0,2196.0
60460741,0,38,4,,0.0
60382196,6,66,0,648.0,5032.0
60407816,2,47,2,2777.0,10679.0
60362979,2,94,6,8726.0,13311.0
60308111,1,46,2,,149295.0
60324427,2,113,3,2884.0,2884.0
60341549,1,16,4,,0.0
60277635,2,19,1,824.0,24094.0
60299800,1,231,2,,0.0
60300805,3,401,2,3730.0000000000005,3730.0000000000005
60301393,0,158,2,,1092.0
60301193,0,150,2,,2477.0
60301396,8,442,2,1337.0,17453599.0
60302180,1,124,2,3618.0,3618.0
60298633,1,677,2,999937.0000000001,999937.0000000001
60302636,0,63,2,,54975390.0
60303044,6,7000,2,241.00000000000003,88378.0
60303144,0,19,2,,21712.0
60303300,2,526,2,426.0,426.0
60303491,1,29,2,,0.0
60303523,3,365,2,173.0,58831.00000000001
60303827,3,667,2,398.0,398.0
60303692,2,54,2,20946.0,20946.0
60303861,1,49,2,742.0,3948.0000000000005
60303998,0,297,2,,33679918.0
60304404,1,74,2,77404.0,77404.0
60304830,0,380,2,,17512.0
60305496,1,99,2,19882086.0,19882086.0
60306063,4,765,2,25485589.0,25485589.0
60306520,0,17,2,,0.0
60278839,4,229,1,1403.0,1403.0
60278967,0,96,1,,4188.0
60279528,2,300,1,1063.0,4479.0
60306046,7,271,2,6100095.0,6100095.0
60279539,3,701,1,7005.0,88143.0
60280044,1,39,1,1209.0,1209.0
60280243,0,62,1,,0.0
60280754,5,85,1,5145.0,23424.0
60304733,4,539,2,437368.0,513146.00000000006
60281155,1,127,1,29620.000000000004,51337622.0
60282113,0,223,1,,0.0
60282125,1,21,1,,8993.0
60283230,0,34,1,,0.0
60283922,1,27,1,4573.0,4573.0
60283262,0,41,1,,1164.0
60283958,2,108,1,4162.0,58523618.0
60284758,2,28,1,2692.0,17175.0
60284799,2,38,1,20176.0,247241.00000000003
60284882,3,186,1,59576.00000000001,59576.00000000001
60284975,7,5000,1,81719.0,40880978.0
60285241,0,18,1,,51659.0
60284145,8,786,1,215055.0,501068.00000000006
60285484,2,144,1,35743088.0,35743088.0
60287037,0,33,1,,2690.0
60288134,1,129,1,,20638921.0
60287055,2,84,1,28437.0,28437.0
60288196,1,191,1,15547034.000000002,15547034.000000002
60288633,4,1000,1,81172.0,81172.0
60289203,1,52,1,1881.0000000000002,1881.0000000000002
60289600,2,175,1,1973.0000000000002,2174.0
60289783,3,576,1,2173.0,27466834.0
60290157,0,31,1,,0.0
60289876,1,13,1,629.0,629.0
60290376,4,227,1,17308.0,18309.0
60290251,2,175,1,577.0,423229.0
60290411,5,1000,1,33259.0,10261908.0
60290722,11,6000,1,20451103.0,33944623.0
60292087,0,25,2,,0.0
60291102,1,15,1,,0.0
60291594,3,162,2,1815.0,51265.0
60292971,2,404,2,26302.0,73520.0
60293162,6,57,2,359.0,10256.0
60293004,3,302,2,166991.0,166991.0
60294706,2,499,2,314.0,41141102.0
60295000,1,115,2,656.0,656.0
60295725,0,367,2,,800.0
60295767,0,38,2,,2341.0
60296203,1,302,2,,0.0
60296465,3,588,2,5594.0,97207.0
60324589,1,89,3,1795.0,1795.0
60325918,5,1000,3,2287.0,2287.0
60285046,3,247,1,161540.0,50027065.0
60326051,1,58,3,,29465922.0
60326072,0,95,3,,9437.0
60327492,4,3000,3,434304.0,434304.0
60327684,1,77,3,451.0,451.0
60328085,2,63,3,466.00000000000006,166443.0
60329015,1,66,3,1166381.0,1166381.0
60328601,1,832,3,58602.00000000001,58602.00000000001
60330681,3,30,4,1237.0,1237.0
60331457,2,267,4,,6755.0
60331866,0,25,4,,0.0
60331945,4,741,4,960280.0000000001,960280.0000000001
60333000,5,1000,4,3078.0,306423.0
60333025,3,2000,4,831.0,2637.0
60333447,6,435,4,4842.0,4842.0
60334532,1,222,4,427.0,1467.0
60334133,1,404,4,8879.0,16391.0
60334828,1,64,4,8215.0,8215.0
60335052,2,1000,4,7672.000000000001,45183358.0
60334897,1,227,4,,0.0
60335340,2,47,4,1778.0,1778.0
60335655,2,310,4,2172.0,2172.0
60335176,0,35,4,,0.0
60335946,1,39,4,2755.0,2755.0
60336443,1,43,4,1990.0000000000002,1990.0000000000002
60336974,1,20,4,671.0,671.0
60335808,1,44,4,1128765.0,1128765.0
60336773,2,78,4,1226677.0,1226677.0
60337050,2,48,4,1176.0,7587.000000000001
60336741,7,649,4,9564.0,9564.0
60337461,1,229,4,39776.0,39776.0
60337700,2,59,4,1898.0000000000002,1898.0000000000002
60338161,1,56,4,,284.0
60338269,2,82,4,2123.0,5630.0
60338332,1,88,4,3144.0,3144.0
60338910,0,132,4,,3699.0000000000005
60336081,3,59,4,921158.0,59715960.0
60339161,1,109,4,592766.0,592766.0
60339464,2,53,4,476.00000000000006,476.00000000000006
60339634,2,296,4,12257.0,12257.0
60340468,1,46,4,,261.0
60340911,1,242,4,2303452.0,2303452.0
60341290,1,27,4,497.00000000000006,497.00000000000006
60341527,2,89,4,233055.0,233055.0
60341144,4,367,4,6235312.0,6235312.0
60341769,1,39,4,1294.0,2297.0
60341718,1,31,4,3297.0,16120.000000000002
60342864,3,285,4,1598.0,83284.0
60343436,0,27,4,,0.0
60342237,1,203,4,2382.0,6796.0
60342212,3,702,4,594.0,594.0
60344156,0,28,4,,0.0
60344719,0,41,4,,44244934.0
60343718,1,28,4,2163.0,2163.0
60344951,0,24,4,,0.0
60345023,2,48,4,8268.0,157288.0
60344798,3,160,4,14249.0,67928.0
60346644,2,16,4,2415.0,2415.0
60347262,1,296,4,582.0,582.0
60350044,5,26,5,1557.0,1557.0
60348417,0,102,5,,414.0
60350934,2,426,5,80748.0,100708.0
60350732,2,61,5,9886.0,17078.0
60350773,4,624,5,7508.000000000001,10817.0
60346982,4,41,4,27697.0,27697.0
60351128,3,274,5,276658.0,276658.0
60352252,0,23,5,,0.0
60346392,1,105,4,2413.0,4443145.0
60352123,1,893,5,173399.0,173399.0
60352265,6,996,5,340.0,51361957.0
60347362,2,98,4,6847.0,47756530.0
60352361,8,1000,5,1045.0,1610.0
60353413,2,25,5,1198.0,1198.0
60355215,1,102,5,804.0,80438.0
60353207,3,688,5,437.0,4393612.0
60355779,6,181,5,12765.0,50868066.0
60355715,1,27,5,,0.0
60332414,2,39,4,1059.0,1059.0
60356445,1,1000,5,2656.0,64038.00000000001
60356226,0,39,5,,151051.0
60356874,4,264,5,2236.0,2236.0
60357637,3,298,5,24177.0,51372802.0
60357414,0,23,5,,0.0
60358203,1,875,6,,0.0
60358481,2,99,6,120798.00000000001,139720.0
60359601,3,245,6,2371.0,2371.0
60358825,3,342,6,102146.0,217348.0
60361457,9,4000,6,294.0,27425415.0
60351832,2,39,5,4628.0,190181.0
60361834,0,98,6,,0.0
60362309,2,78,6,78632.0,78632.0
60362561,1,181,6,4774.0,5655.0
60361646,19,6000,6,100680.0,47275551.0
60308203,0,251,2,,0.0
60308295,5,97,2,11891.0,41844.0
60308987,1,711,2,47955.0,129652.00000000001
60309029,2,194,2,,1080.0
60309487,7,398,2,13212.0,86597.0
60362887,2,46,6,193.0,1504.0
60309497,5,785,2,3934.0000000000005,154701.0
60309821,3,100,2,16182.000000000002,16182.000000000002
60310346,2,395,2,215419.0,215531.0
60309957,10,2000,2,599.0,21306840.0
60310834,1,1000,2,21854057.0,21998455.0
60310968,4,886,2,1143670.0,24674989.0
60311015,1,30,2,21551.0,21551.0
60311447,1,45,3,,0.0
60312021,2,19,3,,0.0
60312444,1,29,3,,2224.0
60312494,1,37,3,19527.0,19527.0
60312776,2,115,3,4605.0,7493.000000000001
60312721,1,43,3,15595.000000000002,15595.000000000002
60312628,1,10,3,,0.0
60313556,3,114,3,923.0000000000001,923.0000000000001
60314354,1,49,3,2131.0,32577989.000000004
60313781,1,128,3,3311.0,3311.0
60314429,2,114,3,4492.0,4492.0
60314487,4,633,3,2619.0,2619.0
60315306,2,178,3,1091.0,1796.0
60316181,1,36,3,618.0,618.0
60316199,5,46,3,1445.0,3218.0
60316211,0,34,3,,0.0
60316416,1,42,3,2371.0,3225.0
60316930,1,445,3,,85493.0
60316639,1,503,3,14398.0,14398.0
60318360,3,152,3,157.0,1639.0
60318979,0,244,3,,412.0
60320084,3,101,3,8335.0,8335.0
60316198,3,105,3,214.0,676.0
60319580,3,506,3,19638.0,85394.0
60319285,3,160,3,669.0,669.0
60320542,3,792,3,11375.0,11375.0
60320632,6,700,3,7260.0,12218.0
60320825,3,482,3,9020.0,110467.0
60321374,4,349,3,62885.00000000001,62885.00000000001
60318725,1,17,3,2771.0,2771.0
60321675,0,39,3,,14998.000000000002
60321449,3,25,3,4301.0,4971.0
60322205,2,284,3,4003.0000000000005,4003.0000000000005
60339313,3,83,4,558.0,253545.00000000003
60322338,5,34,3,962.0000000000001,14969.000000000002
60322308,1,37,3,8178.000000000001,8178.000000000001
60324247,0,51,3,,0.0
60323461,5,360,3,822.0,974.0000000000001
60363264,0,69,6,,48211150.0
60363892,2,455,6,321959.0,321959.0
60363902,2,20,6,1788.0,1788.0
60363925,0,26,6,,2688.0
60364586,0,31,6,,0.0
60364727,0,65,6,,11098.0
60364705,1,171,6,,0.0
60367016,3,26,6,61694.00000000001,61694.00000000001
60365163,7,748,6,22432122.0,22432122.0
60366969,7,7000,6,1813.0,37434519.0
60367960,4,215,6,39139.0,39139.0
60368236,2,407,0,20978.0,20978.0
60367107,4,59,6,5877.0,1020499.0000000001
60367965,1,332,6,3682.0000000000005,3682.0000000000005
60369563,3,2000,0,10647.0,223564.0
60369967,1,124,0,8526.0,8526.0
60370516,3,39,0,828.0,920.0000000000001
60372599,6,233,0,415.0,1965.0000000000002
60372827,3,181,0,86477.0,60920628.00000001
60373312,1,159,0,686.0,4144.0
60373045,1,411,0,2009.0000000000002,2009.0000000000002
60373806,2,112,0,4403.0,587766.0
60374236,2,428,0,4716.0,20032.0
60374586,1,39,0,,0.0
60374317,20,2000,0,853588.0,44830286.0
60375445,0,47,0,,0.0
60374937,0,46,0,,3829.0000000000005
60375662,1,34,0,144.0,8205.0
60375795,2,293,0,496.00000000000006,4909.0
60375815,2,44,0,1382.0,1382.0
60374792,1,38,0,574.0,574.0
60376243,0,46,0,,1413288.0
60376075,0,41,0,,0.0
60376938,3,50,0,8874.0,20895948.0
60376559,1,122,0,5291.0,5291.0
60377205,10,2000,0,11309421.0,41407596.0
60377387,1,75,0,,65407.00000000001
60378648,2,1000,0,10886064.0,10886064.0
60377983,2,1000,0,17116100.0,17116100.0
60378682,2,136,0,4147.0,11763.0
60378771,1,132,0,166276.0,166276.0
60361602,1,18,6,12675.0,12675.0
60379183,2,493,0,68540.0,68540.0
60379845,2,115,0,2706.0,2706.0
60379456,2,650,0,52451.0,52451.0
60380895,1,40,0,,0.0
60379985,4,107,0,1577.0,42966529.0
60381621,2,61,0,2046.0000000000002,16114409.000000002
60381890,3,530,0,415.0,22047.0
60382103,1,75,0,,0.0
60382809,3,408,0,1473363.0,5342746.0
60382478,1,582,0,227732.0,227732.0
60383250,2,161,0,164213.0,171012.0
60383059,0,57,0,,1723.0
60383726,4,30,0,1141.0,1576.0
60383756,1,59,0,2970.0,17218.0
60383671,0,37,0,,27181.0
60383642,1,47,0,,4921.0
60385111,2,24,0,57527.0,57527.0
60384387,4,781,0,4243.0,21946927.0
60385126,4,245,0,563.0,55092951.0
60385744,4,30,1,27660.0,27660.0
60385355,6,1000,0,407109.0,538609.0
60386893,4,84,1,5954.0,13618.0
60387877,4,47,1,916.0000000000001,916.0000000000001
60388719,2,352,1,164.0,592821.0
60386029,13,4000,1,1175.0,1648.0
60386772,0,36,1,,0.0
60388780,2,29,1,218.0,26717.0
60388972,3,630,1,1404.0,1404.0
60389449,2,36,1,71195.0,87053.0
60389101,0,62,1,,2153.0
60390165,2,75,1,3967.0000000000005,4068.0000000000005
60390187,5,718,1,5814737.0,5814737.0
60390339,2,74,1,824.0,824.0
60390698,0,69,1,,602.0
60390386,5,376,1,617394.0,617394.0
60390900,2,646,1,398.0,4000.0000000000005
60391020,1,20,1,1686.0,1686.0
60391973,2,2000,1,30812642.000000004,30812642.000000004
60392846,7,851,1,1237.0,102650.0
60392956,0,37,1,,649.0
60393699,3,374,1,2265.0,17899.0
60393489,7,8000,1,3877839.0000000005,50382978.0
60394477,2,366,1,315.0,43027223.0
60395025,6,527,1,6572.0,43038265.0
60395643,1,250,1,6602.0,6602.0
60395308,2,80,1,12118.0,12118.0
60393803,1,106,1,1481.0,61418.00000000001
60396411,2,128,1,57558.0,57558.0
60396009,2,34,1,7376.000000000001,7376.000000000001
60396597,3,91,1,160551.0,160551.0
60396607,1,27,1,2632.0,78753.0
60397139,4,31,1,714.0,1389.0
60397251,4,184,1,2450.0,1918096.0000000002
60397498,3,29,1,248.00000000000003,42609894.0
60397707,1,19,1,1922.0000000000002,1922.0000000000002
60397712,0,169,1,,0.0
60407948,2,40,2,1544.0,2389.0
60397841,0,158,1,,0.0
60408398,1,79,2,29606.000000000004,622541.0
60409318,4,263,2,819.0,1313.0
60409515,6,84,2,235.00000000000003,235.00000000000003
60409786,2,299,2,6651.0,8951.0
60410249,3,30,2,196971.0,196971.0
60409232,2,420,2,1388.0,1388.0
60410337,0,18,2,,0.0
60410587,1,71,2,508415.00000000006,508415.00000000006
60410961,1,147,2,3064.0,11159147.0
60411508,2,287,2,1051.0,3886.0000000000005
60413356,0,55,2,,0.0
60411582,1,336,2,1521.0,1521.0
60413604,2,167,2,765.0,765.0
60413938,1,66,2,90042.0,90042.0
60413395,10,315,2,683065.0,683065.0
60415178,0,26,2,,3303.0
60415578,2,30,2,581.0,581.0
60416170,3,60,2,1192.0,1192.0
60417336,1,17,2,,0.0
60416705,1,73,2,,0.0
60417776,1,31,2,10841.0,10841.0
60420053,2,333,2,1419.0,1691.0
60419780,5,12000,2,17363.0,53305683.0
60416352,1,27,2,1289508.0,1289508.0
60420754,2,110,2,1626.0,14143.0
60421179,0,171,2,,0.0
60420673,5,1000,2,25749.0,165555.0
60421760,4,66,2,331.0,671.0
60421556,1,74,2,,322767.0
60422189,1,2000,2,7530.000000000001,52092.0
60421813,1,496,2,11378.0,12403.0
60422197,1,2000,2,8052.000000000001,8052.000000000001
60423033,3,90,2,8675.0,8767.0
60423136,1,21,2,18359.0,18359.0
60421921,1,32,2,1873.0000000000002,1873.0000000000002
60423919,1,40,2,1394.0,1394.0
60424347,1,51,2,371172.0,989211.0000000001
60425088,1,48,3,6268.0,148537.0
60426839,2,198,3,812.0,22390453.0
60425549,2,377,3,1794.0,26672.0
60427087,1,1000,3,1948484.0000000002,1948484.0000000002
60427114,4,33,3,3560.0,3560.0
60427550,0,34,3,,7973.000000000001
60428954,2,836,3,3071.0,3071.0
60429572,1,24,3,,130845.00000000001
60429836,0,176,3,,0.0
60431651,3,153,3,78614.0,40168518.0
60431054,0,922,3,,16971.0
60431658,0,50,3,,181.0
60432011,3,38,3,366.0,366.0
60432117,1,2000,3,4264511.0,4264511.0
60432200,3,1000,3,1693.0,1693.0
60432806,2,193,3,5407.0,5855.0
60432843,2,56,3,,4063.0000000000005
60433828,0,44,3,,16012.000000000002
60430399,0,44,3,,9586196.0
60432247,1,46,3,,83801.0
60433919,0,52,3,,0.0
60434336,1,835,3,81906.0,81998.0
60434596,0,48,3,,2899.0
60460744,5,986,4,403342.0,32948733.000000004
60461354,1,60,5,,15661365.000000002
60460817,4,28,5,184.0,990.0000000000001
60461587,4,49,5,19817.0,47880550.0
60462191,1,20,5,1051.0,1051.0
60463191,4,109,5,10631.0,10631.0
60462833,10,682,5,1264.0,8999640.0
60463662,1,32,5,18150.0,18150.0
60463842,1,1000,5,,21531081.0
60463941,9,2000,5,46773.0,109260.0
60464138,1,18,5,1039.0,1039.0
60464633,1,314,5,0.0,0.0
60466016,2,372,5,6589.0,6589.0
60464970,2,653,5,11576.0,14257432.0
60463479,3,1000,5,6522855.0,6522855.0
60466348,1,98,5,,0.0
60466267,2,257,5,,0.0
60466517,1,29,5,2050.0,2050.0
60466719,0,125,5,,0.0
60467303,2,270,5,851.0,3901.0000000000005
60467669,1,24,5,,0.0
60468237,4,1000,5,15968.000000000002,41001330.0
60468342,0,351,5,,169291.0
60468751,1,255,5,797.0,797.0
60468832,3,116,5,312881.0,312881.0
60469551,1,305,5,1010.0000000000001,1322.0
60470304,1,117,5,44977.0,45000.0
60469997,1,54,5,992.0000000000001,47277.0
60424086,1,60,2,,0.0
60470812,1,69,6,608059.0,608059.0
60471080,1,87,6,134760.0,134760.0
60472542,1,289,6,6862.0,7286.0
60472853,11,587,6,773423.0,776309.0
60471968,1,69,6,3615.0,3678.0000000000005
60472917,4,2000,6,930.0000000000001,6721263.0
60473856,1,209,6,66011.0,66011.0
60473057,1,204,6,69800.0,69800.0
60474022,2,72,6,7468.000000000001,7468.000000000001
60435283,1,588,3,1151.0,1151.0
60474374,2,529,6,16557829.000000002,16557829.000000002
60435452,9,1000,3,3200.0,3508.0
60435781,2,67,3,3730.0000000000005,3730.0000000000005
